codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
52793,ACIDENTE,BELO HORIZONTE,MG,SBPR,29/11/2014,13:06:00,0,1,NÃO
52676,ACIDENTE,TUCUMÃ,PA,****,30/11/2014,16:14:00,0,1,NÃO
52779,INCIDENTE GRAVE,SÃO PAULO,SP,SBMT,30/11/2014,16:40:00,0,1,SIM
52812,ACIDENTE,SÃO MATEUS,ES,SNMX,30/11/2014,19:18:00,0,1,NÃO
52851,INCIDENTE,ARACAJU,SE,SBAR,01/12/2014,20:35:00,0,1,NÃO
52816,INCIDENTE GRAVE,LINS,SP,****,02/12/2014,15:40:00,1,1,NÃO
52852,INCIDENTE,CAMPINAS,SP,SDAM,02/12/2014,16:20:00,0,1,NÃO
52764,INCIDENTE,TERESINA,PI,SBTE,03/12/2014,10:00:00,0,1,NÃO
52817,ACIDENTE,VERÍSSIMO,MG,****,03/12/2014,12:53:00,0,1,NÃO
52853,INCIDENTE,MACAÉ,RJ,SBME,03/12/2014,12:55:00,0,1,NÃO
52818,ACIDENTE,FLORESTA,PE,****,05/12/2014,14:30:00,0,1,NÃO
52819,ACIDENTE,CAMPO GRANDE,MS,****,06/12/2014,10:21:00,1,1,NÃO
52831,ACIDENTE,TERRA BOA,PR,****,07/12/2014,16:00:00,0,1,NÃO
52840,INCIDENTE GRAVE,SÃO PAULO,SP,SBMT,07/12/2014,14:54:00,0,1,SIM
52841,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,08/12/2014,18:08:00,0,1,NÃO
52854,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,08/12/2014,17:00:00,0,1,NÃO
52843,INCIDENTE GRAVE,SORRISO,MT,SSAC,11/12/2014,14:00:00,0,1,NÃO
52844,INCIDENTE,GUARULHOS,SP,SBGR,11/12/2014,23:30:00,0,1,NÃO
52832,ACIDENTE,BURITAMA,SP,****,14/12/2014,23:40:00,0,1,NÃO
52845,INCIDENTE,BARCARENA,PA,****,15/12/2014,16:15:00,0,1,NÃO
52855,INCIDENTE,SÃO GABRIEL DA CACHOEIRA,AM,SBUA,15/12/2014,14:16:00,0,1,NÃO
53010,INCIDENTE,ITAJUBÁ,MG,SNHH,15/12/2014,13:30:00,0,1,NÃO
52833,ACIDENTE,ATIBAIA,SP,SDTB,16/12/2014,17:30:00,0,1,SIM
52857,INCIDENTE,SÃO PAULO,SP,SBSP,16/12/2014,16:45:00,0,1,NÃO
52834,ACIDENTE,MACAÉ,RJ,****,17/12/2014,18:45:00,0,1,NÃO
52835,ACIDENTE,NAZÁRIO,GO,****,17/12/2014,12:10:00,0,1,NÃO
52836,ACIDENTE,ALEGRETE,RS,****,18/12/2014,19:00:00,0,1,NÃO
52837,ACIDENTE,SÃO BORJA,RS,****,18/12/2014,21:30:00,1,1,NÃO
52838,ACIDENTE,ÁGUA BOA,MT,****,19/12/2014,16:16:00,1,1,NÃO
52813,ACIDENTE,ATIBAIA,SP,SDTB,20/12/2014,21:00:00,0,1,NÃO
52856,INCIDENTE,MANAUS,AM,SBEG,20/12/2014,18:20:00,0,1,NÃO
52952,INCIDENTE,LONDRINA,PR,SBLO,20/12/2014,11:27:00,0,1,NÃO
52839,ACIDENTE,ALEGRETE,RS,****,23/12/2014,20:00:00,0,1,NÃO
52872,ACIDENTE,UBERABA,MG,SNHE,23/12/2014,17:00:00,0,1,SIM
52875,INCIDENTE,PONTA GROSSA,PR,****,23/12/2014,12:35:00,0,1,NÃO
52951,INCIDENTE,PORTO ALEGRE,RS,SBPA,23/12/2014,18:20:00,0,1,NÃO
52953,INCIDENTE,PORTO ALEGRE,RS,SBPA,23/12/2014,17:47:00,0,1,NÃO
52858,INCIDENTE,BRASÍLIA,DF,****,26/12/2014,18:00:00,0,1,NÃO
52871,INCIDENTE,REDENÇÃO,PA,SNDC,26/12/2014,11:23:00,0,1,NÃO
52948,INCIDENTE GRAVE,ATIBAIA,SP,SDTB,26/12/2014,11:23:00,1,1,NÃO
52873,ACIDENTE,BERTIOGA,SP,****,27/12/2014,13:15:00,0,1,NÃO
52874,ACIDENTE,PRIMAVERA DO LESTE,MT,****,29/12/2014,10:00:00,1,1,NÃO
52954,INCIDENTE,RIBEIRÃO PRETO,SP,****,29/12/2014,14:40:00,0,1,NÃO
52945,ACIDENTE,AQUIDAUANA,MS,****,30/12/2014,20:00:00,0,1,NÃO
52946,ACIDENTE,ARROIO GRANDE,RS,****,30/12/2014,08:50:00,4,1,NÃO
52947,ACIDENTE,BELO HORIZONTE,MG,****,30/12/2014,17:40:00,0,1,NÃO
52955,INCIDENTE,LONDRINA,PR,****,30/12/2014,19:54:00,0,1,NÃO
52959,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,30/12/2014,12:45:00,0,1,NÃO
52992,INCIDENTE GRAVE,SALVADOR,BA,SBSV,01/01/2015,11:40:00,3,2,NÃO
52979,ACIDENTE,IVINHEMA,MS,****,02/01/2015,14:50:00,0,1,NÃO
53073,INCIDENTE,TEFÉ,AM,SBTF,02/01/2015,16:28:00,0,1,NÃO
53074,INCIDENTE,BELO HORIZONTE,MG,SBBH,02/01/2015,20:34:00,0,1,NÃO
52976,ACIDENTE,TOLEDO,PR,SBTD,04/01/2015,22:04:00,6,1,NÃO
53075,INCIDENTE,JUNDIAÍ,SP,SBJD,05/01/2015,10:19:00,0,1,NÃO
53076,INCIDENTE,BRAGANÇA PAULISTA,SP,****,06/01/2015,11:30:00,0,1,NÃO
53077,INCIDENTE,MANAUS,AM,SBEG,06/01/2015,15:50:00,0,1,NÃO
52975,ACIDENTE,BRASNORTE,MT,****,08/01/2015,20:30:00,0,1,NÃO
53072,INCIDENTE,BELO HORIZONTE,MG,SBBH,08/01/2015,21:13:00,0,1,NÃO
52994,INCIDENTE,SÃO PAULO,SP,SBMT,09/01/2015,23:25:00,0,1,NÃO
52980,ACIDENTE,SANTA MÔNICA,PR,****,10/01/2015,22:00:00,2,1,NÃO
52981,ACIDENTE,LUZIÂNIA,GO,****,10/01/2015,21:04:00,0,1,NÃO
53078,INCIDENTE,BELÉM,PA,SBBE,10/01/2015,16:00:00,0,1,NÃO
53064,INCIDENTE,BAURU,SP,SBBU,11/01/2015,22:05:00,0,1,NÃO
53122,INCIDENTE,BRASÍLIA,DF,SBBR,11/01/2015,00:07:00,0,1,NÃO
53063,INCIDENTE,LONDRINA,PR,SBLO,12/01/2015,09:15:00,0,1,NÃO
52978,ACIDENTE,BAIXA GRANDE DO RIBEIRO,PI,****,14/01/2015,10:50:00,1,1,NÃO
53070,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,15/01/2015,21:00:00,0,1,NÃO
53071,INCIDENTE,BELO HORIZONTE,MG,SBBH,15/01/2015,18:52:00,0,1,NÃO
53061,INCIDENTE,JUNDIAÍ,SP,SBJD,17/01/2015,18:40:00,0,1,NÃO
53062,INCIDENTE,JUNDIAÍ,SP,SBJD,17/01/2015,17:05:00,0,1,NÃO
53069,INCIDENTE,SALVADOR,BA,SBSV,18/01/2015,17:50:00,0,1,NÃO
52970,ACIDENTE,TIRADENTES,MG,****,19/01/2015,18:08:00,0,1,NÃO
52977,ACIDENTE,SÃO BORJA,RS,****,19/01/2015,12:15:00,0,1,NÃO
53067,INCIDENTE,CAMPINAS,SP,SBKP,19/01/2015,13:30:00,0,1,NÃO
53068,INCIDENTE,CANOAS,RS,SBPA,19/01/2015,12:50:00,0,1,NÃO
53065,INCIDENTE,COARI,AM,SWKO,20/01/2015,17:05:00,0,1,NÃO
52991,INCIDENTE GRAVE,PASSO FUNDO,RS,SBPF,21/01/2015,12:00:00,0,1,NÃO
53012,INCIDENTE,GOIÂNIA,GO,SBGO,21/01/2015,17:36:00,0,1,NÃO
53066,INCIDENTE,CURITIBA,PR,SBCT,21/01/2015,20:21:00,0,1,NÃO
53080,INCIDENTE,RIO CLARO,SP,SDRK,22/01/2015,18:00:00,0,1,NÃO
52990,INCIDENTE GRAVE,FLORIANÓPOLIS,SC,SBFL,23/01/2015,16:28:00,0,1,NÃO
53008,INCIDENTE,GOIÂNIA,GO,SBGO,23/01/2015,18:39:00,0,1,NÃO
52971,ACIDENTE,JABOTICABAL,SP,SDJC,24/01/2015,20:00:00,0,1,NÃO
52987,ACIDENTE,ITU,SP,****,24/01/2015,14:00:00,0,1,NÃO
52989,INCIDENTE GRAVE,CONCEIÇÃO DA FEIRA,BA,****,26/01/2015,18:15:00,0,1,NÃO
52993,INCIDENTE GRAVE,CAMPOS DOS GOYTACAZES,RJ,SBFS,27/01/2015,12:25:00,0,1,NÃO
52983,ACIDENTE,MOSTARDAS,RS,****,28/01/2015,10:30:00,0,1,NÃO
52982,ACIDENTE,BOA VISTA,RR,****,29/01/2015,20:30:00,0,1,NÃO
53081,INCIDENTE,BELO HORIZONTE,MG,SBBH,29/01/2015,21:26:00,0,1,NÃO
52998,INCIDENTE,ILHÉUS,BA,SBIL,30/01/2015,19:20:00,0,1,NÃO
53007,INCIDENTE,UBERLÂNDIA,MG,SBUL,30/01/2015,09:39:00,0,1,NÃO
53079,INCIDENTE,SÃO LUÍS,MA,SBSL,31/01/2015,17:55:00,0,1,NÃO
52984,ACIDENTE,NOVA LIMA,MG,SJLY,01/02/2015,15:10:00,0,1,NÃO
53082,INCIDENTE,SÃO PAULO,SP,****,01/02/2015,12:15:00,0,1,NÃO
52974,ACIDENTE,PRESIDENTE OLEGÁRIO,MG,****,02/02/2015,19:50:00,0,1,NÃO
53006,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,02/02/2015,10:30:00,0,1,NÃO
52988,ACIDENTE,JOINVILLE,SC,SBJV,03/02/2015,17:45:00,1,1,NÃO
52999,INCIDENTE,ILHÉUS,BA,SBIL,03/02/2015,14:55:00,0,1,NÃO
53105,INCIDENTE GRAVE,SÃO MIGUEL DO IGUAÇU,PR,****,03/02/2015,20:00:00,0,1,NÃO
53309,INCIDENTE GRAVE,ASSIS CHATEAUBRIAND,PR,****,04/02/2015,19:50:00,0,1,NÃO
53111,ACIDENTE,TAPIRA,PR,****,05/02/2015,10:40:00,1,1,NÃO
53226,INCIDENTE,MARABÁ,PA,SBMA,05/02/2015,17:55:00,0,1,NÃO
53003,INCIDENTE,CUIABÁ,MT,SBCY,06/02/2015,11:50:00,0,1,NÃO
53004,INCIDENTE,VITÓRIA DA CONQUISTA,BA,SBQV,06/02/2015,18:24:00,0,1,NÃO
53005,INCIDENTE,SÃO PAULO,SP,SBMT,06/02/2015,16:28:00,0,1,NÃO
52972,ACIDENTE,TAPES,RS,SSAU,07/02/2015,11:00:00,0,1,NÃO
52973,ACIDENTE,BALSAS,MA,****,07/02/2015,11:30:00,0,1,NÃO
53001,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,08/02/2015,19:07:00,0,1,NÃO
53002,INCIDENTE,CAMPINAS DO PIAUÍ,PI,SBKP,08/02/2015,19:03:00,0,1,NÃO
53009,INCIDENTE,BELO HORIZONTE,MG,SBBH,08/02/2015,12:00:00,0,1,NÃO
52995,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,09/02/2015,10:00:00,0,1,NÃO
53000,INCIDENTE,PORTO ALEGRE,RS,****,09/02/2015,09:00:00,0,1,NÃO
52996,INCIDENTE,MANAUS,AM,SBEG,10/02/2015,13:05:00,0,1,NÃO
53127,INCIDENTE,CAMPINAS,SP,****,11/02/2015,11:55:00,0,1,NÃO
65312,ACIDENTE,CABECEIRAS,GO,****,11/02/2015,11:18:00,0,1,NÃO
53129,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,12/02/2015,18:30:00,0,1,NÃO
52997,INCIDENTE,ALCÂNTARA,MA,SNCW,16/02/2015,20:38:00,0,1,NÃO
53108,INCIDENTE GRAVE,UBERLÂNDIA,MG,SBUL,16/02/2015,21:05:00,0,1,NÃO
53110,ACIDENTE,GOIOERÊ,PR,****,16/02/2015,19:50:00,0,1,NÃO
53132,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,16/02/2015,12:39:00,0,1,NÃO
53175,INCIDENTE,RECIFE,PE,****,18/02/2015,13:30:00,0,1,NÃO
53116,ACIDENTE,BUENO BRANDÃO,MG,****,19/02/2015,13:40:00,0,1,NÃO
53121,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,19/02/2015,17:48:00,0,1,NÃO
53125,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,19/02/2015,15:53:00,0,1,NÃO
53117,ACIDENTE,ITAPIRA,SP,****,21/02/2015,11:40:00,1,1,NÃO
53130,INCIDENTE,MANAUS,AM,SBEG,21/02/2015,02:14:00,0,1,NÃO
53114,ACIDENTE,PORTO BELO,SC,SDEN,22/02/2015,17:30:00,2,1,NÃO
53115,ACIDENTE,UIRAMUTÃ,RR,SJYR,22/02/2015,17:30:00,0,1,NÃO
53131,INCIDENTE,GUARULHOS,SP,SBGR,22/02/2015,15:35:00,0,1,NÃO
53107,INCIDENTE GRAVE,NÃO IDENTIFICADA,RJ,****,24/02/2015,17:51:00,0,1,NÃO
53123,INCIDENTE,GUARULHOS,SP,SBGR,24/02/2015,19:30:00,0,1,NÃO
53106,INCIDENTE GRAVE,PORTO ALEGRE,RS,SIXE,25/02/2015,14:45:00,0,1,NÃO
53119,ACIDENTE,CAMPO MOURÃO,PR,****,25/02/2015,18:40:00,0,1,NÃO
53118,ACIDENTE,RIO DE JANEIRO,RJ,****,26/02/2015,12:30:00,0,1,NÃO
53133,INCIDENTE,CAMPINAS,SP,****,26/02/2015,22:31:00,0,1,NÃO
53124,INCIDENTE,SÃO PAULO,SP,SBSP,27/02/2015,08:50:00,0,1,NÃO
53126,INCIDENTE,SÃO PAULO,SP,****,27/02/2015,14:10:00,0,1,NÃO
53128,INCIDENTE,GUARULHOS,SP,SBGR,27/02/2015,21:27:00,0,1,NÃO
53183,ACIDENTE,AMAPORÃ,PR,****,02/03/2015,23:00:00,0,1,NÃO
53120,ACIDENTE,CHAVES,PA,SNXW,04/03/2015,13:30:00,0,1,NÃO
53109,ACIDENTE,CAMPO GRANDE,MS,SSIE,05/03/2015,13:50:00,0,1,NÃO
53112,ACIDENTE,MOGI GUAÇU,SP,****,06/03/2015,21:00:00,0,1,NÃO
53152,INCIDENTE GRAVE,RIO DE JANEIRO,RJ,SBRJ,10/03/2015,11:30:00,2,1,NÃO
53167,INCIDENTE,MARABÁ,PA,SBMA,10/03/2015,17:33:00,0,1,NÃO
53596,INCIDENTE,ITAPEMA,SC,****,10/03/2015,21:35:00,0,1,NÃO
53149,ACIDENTE,TABATINGA,AM,SBTT,11/03/2015,23:25:00,0,1,NÃO
53148,ACIDENTE,ARARAS,SP,SDEH,12/03/2015,12:40:00,0,1,NÃO
53153,INCIDENTE,PORTO ALEGRE,RS,SBPA,13/03/2015,15:45:00,0,1,NÃO
53154,INCIDENTE,SOROCABA,SP,SDCO,13/03/2015,14:40:00,0,1,NÃO
53238,INCIDENTE,SERRA,ES,****,13/03/2015,11:30:00,0,1,NÃO
53189,INCIDENTE,CONFINS,MG,SBCF,14/03/2015,07:20:00,0,1,NÃO
53193,ACIDENTE,CANARANA,MT,****,14/03/2015,18:00:00,0,1,NÃO
53164,ACIDENTE,PRINCESA ISABEL,PB,****,15/03/2015,18:30:00,0,1,NÃO
53151,INCIDENTE GRAVE,MAUÉS,AM,SWMW,16/03/2015,18:07:00,1,1,SIM
53168,INCIDENTE,PARÁ DE MINAS,MG,SNPA,16/03/2015,21:05:00,0,1,NÃO
53169,INCIDENTE,BELÉM,PA,SBBE,19/03/2015,03:25:00,0,1,NÃO
53165,INCIDENTE GRAVE,SÃO DESIDÉRIO,BA,****,20/03/2015,14:35:00,0,1,NÃO
53188,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,20/03/2015,21:00:00,0,1,NÃO
53184,ACIDENTE,PORTO UNIÃO,SC,****,22/03/2015,13:44:00,0,1,NÃO
53178,ACIDENTE,DIAMANTINO,MT,****,23/03/2015,17:15:00,0,1,NÃO
53182,ACIDENTE,SANTA LUZIA,MA,****,23/03/2015,20:40:00,0,1,NÃO
53166,INCIDENTE GRAVE,RIACHÃO DAS NEVES,BA,****,24/03/2015,14:45:00,0,1,NÃO
53170,INCIDENTE,CONFINS,MG,SBCF,24/03/2015,17:57:00,0,1,NÃO
53185,INCIDENTE,CURITIBA,PR,SBCT,24/03/2015,23:01:00,0,1,NÃO
53412,INCIDENTE GRAVE,MACAÉ,RJ,****,24/03/2015,16:35:00,0,1,NÃO
53194,ACIDENTE,GUARACIABA DO NORTE,CE,SWBE,26/03/2015,20:30:00,0,1,SIM
53186,INCIDENTE,BRASÍLIA,DF,****,27/03/2015,14:55:00,0,1,NÃO
53179,ACIDENTE,CAIAPÔNIA,GO,****,28/03/2015,10:30:00,0,1,NÃO
53180,ACIDENTE,ARAGUARI,MG,****,28/03/2015,18:52:00,0,1,NÃO
53190,INCIDENTE,CAMPINAS,SP,SBKP,28/03/2015,16:26:00,0,1,NÃO
53212,INCIDENTE,JUNDIAÍ,SP,SBJD,28/03/2015,17:32:00,0,1,NÃO
53213,INCIDENTE,JUNDIAÍ,SP,SBJD,28/03/2015,15:51:00,0,1,NÃO
53181,ACIDENTE,COLÍDER,MT,****,29/03/2015,20:17:00,0,1,NÃO
53187,INCIDENTE,JOINVILLE,SC,SBJV,29/03/2015,18:36:00,0,1,NÃO
53211,INCIDENTE,BAURU,SP,SBBU,30/03/2015,19:40:00,0,1,NÃO
53195,ACIDENTE,CARAPICUÍBA,SP,****,02/04/2015,20:00:00,5,1,NÃO
53201,INCIDENTE GRAVE,VERA CRUZ,SP,SDVE,02/04/2015,17:30:00,0,1,NÃO
53227,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,02/04/2015,01:10:00,0,1,NÃO
53192,ACIDENTE,BRAGANÇA PAULISTA,SP,SDVH,03/04/2015,14:30:00,0,1,NÃO
53177,ACIDENTE,CEARÁ-MIRIM,RN,SNOG,04/04/2015,20:15:00,0,1,NÃO
53191,ACIDENTE,ÁLVARES MACHADO,SP,SDEM,04/04/2015,20:30:00,0,1,NÃO
53196,ACIDENTE,FLORIANÓPOLIS,SC,SBFL,04/04/2015,13:00:00,1,1,NÃO
53210,INCIDENTE,VITÓRIA,ES,SBVT,04/04/2015,16:25:00,0,1,NÃO
53176,INCIDENTE,BELO HORIZONTE,MG,SBBH,05/04/2015,12:50:00,0,1,NÃO
53197,ACIDENTE,ITATIBA,SP,****,05/04/2015,11:50:00,0,1,NÃO
53200,INCIDENTE GRAVE,SÃO JOAQUIM DA BARRA,SP,SDJO,05/04/2015,11:00:00,0,1,NÃO
53202,INCIDENTE GRAVE,PIRAÍ DO SUL,PR,****,05/04/2015,21:00:00,0,1,NÃO
53225,ACIDENTE,CAMPINA GRANDE DO SUL,PR,SBBI,05/04/2015,11:10:00,2,1,NÃO
53198,ACIDENTE,MARINGÁ,PR,SBMG,06/04/2015,21:15:00,1,1,NÃO
53228,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,06/04/2015,20:24:00,0,1,NÃO
53290,INCIDENTE,PORTO VELHO,RO,SBPV,06/04/2015,20:20:00,0,1,NÃO
53209,INCIDENTE,CUIABÁ,MT,SBCY,07/04/2015,21:48:00,0,1,NÃO
53203,INCIDENTE GRAVE,BRASÍLIA,DF,SBBR,08/04/2015,16:04:00,2,1,NÃO
53289,INCIDENTE,CURITIBA,PR,****,08/04/2015,17:30:00,0,1,NÃO
53204,INCIDENTE GRAVE,ANÁPOLIS,GO,SWNS,09/04/2015,13:13:00,3,1,NÃO
53208,INCIDENTE,SÃO PAULO,SP,SBMT,09/04/2015,19:20:00,0,1,NÃO
53207,INCIDENTE,SÃO PAULO,SP,SBSP,10/04/2015,21:18:00,0,1,NÃO
53230,INCIDENTE,CAMPO GRANDE,MS,SBCG,10/04/2015,00:30:00,0,1,NÃO
53234,ACIDENTE,RIO DE JANEIRO,RJ,****,10/04/2015,12:10:00,0,1,NÃO
53199,ACIDENTE,ASSUNÇÃO DO PIAUÍ,PI,****,11/04/2015,22:00:00,0,1,NÃO
53206,INCIDENTE,RECIFE,PE,SBRF,11/04/2015,19:30:00,0,1,NÃO
53342,ACIDENTE,MAUÁ DA SERRA,PR,****,12/04/2015,15:30:00,0,1,NÃO
53205,INCIDENTE,BELO HORIZONTE,MG,SBBH,14/04/2015,14:23:00,0,1,NÃO
53233,INCIDENTE GRAVE,PALMAS,TO,SBPJ,15/04/2015,19:31:00,0,1,SIM
53224,ACIDENTE,CATANDUVA,SP,****,16/04/2015,20:45:00,1,1,NÃO
53229,INCIDENTE,CABO FRIO,RJ,SBCB,20/04/2015,10:20:00,0,1,NÃO
53318,INCIDENTE,BRASÍLIA,DF,SBBR,20/04/2015,22:00:00,0,1,NÃO
53235,ACIDENTE,RIO DE JANEIRO,RJ,****,21/04/2015,13:00:00,0,1,NÃO
53236,ACIDENTE,QUIRINÓPOLIS,GO,SJQN,21/04/2015,19:30:00,0,1,NÃO
53223,ACIDENTE,PINDORAMA,SP,****,22/04/2015,12:45:00,0,1,NÃO
53231,ACIDENTE,CONFRESA,MT,****,23/04/2015,12:30:00,0,1,NÃO
53239,INCIDENTE,TABOÃO DA SERRA,SP,SIBH,24/04/2015,17:00:00,0,1,NÃO
53222,ACIDENTE,OURILÂNDIA DO NORTE,PA,SDOW,26/04/2015,15:30:00,0,1,NÃO
53237,ACIDENTE,ARARAQUARA,SP,****,28/04/2015,21:00:00,0,1,NÃO
53240,INCIDENTE,UBERABA,MG,SBUR,28/04/2015,00:59:00,0,1,NÃO
53288,INCIDENTE,LONDRINA,PR,SBLO,29/04/2015,20:02:00,0,1,NÃO
53287,INCIDENTE,GUARULHOS,SP,SBGR,30/04/2015,22:00:00,0,1,NÃO
53232,ACIDENTE,TIETÊ,SP,SDET,01/05/2015,20:30:00,1,1,NÃO
53264,ACIDENTE,CABECEIRA GRANDE,MG,****,01/05/2015,17:00:00,1,1,NÃO
53241,INCIDENTE,JUNDIAÍ,SP,SBJD,02/05/2015,14:25:00,0,1,NÃO
53259,ACIDENTE,VARGEM BONITA,MG,****,02/05/2015,10:43:00,0,1,NÃO
53248,INCIDENTE,FORTALEZA,CE,SBFZ,03/05/2015,15:00:00,0,1,NÃO
53247,INCIDENTE,FORTALEZA,CE,SBFZ,04/05/2015,18:48:00,0,1,NÃO
53265,ACIDENTE,PACARAIMA,RR,SDMM,05/05/2015,16:05:00,2,1,SIM
53269,INCIDENTE GRAVE,TERRA ROXA,PR,****,05/05/2015,11:30:00,0,1,NÃO
53274,INCIDENTE,SANTOS,SP,SBST,07/05/2015,11:30:00,0,1,NÃO
53286,INCIDENTE,SÃO PAULO,SP,****,07/05/2015,13:40:00,0,1,NÃO
53260,ACIDENTE,AFONSO CLÁUDIO,ES,****,08/05/2015,11:27:00,0,1,NÃO
53263,ACIDENTE,GOIÂNIA,GO,SWNV,08/05/2015,11:00:00,0,1,NÃO
53280,INCIDENTE,PORTO ALEGRE,RS,SBPA,08/05/2015,13:44:00,0,1,NÃO
53255,ACIDENTE,NOVO PROGRESSO,PA,SJNP,09/05/2015,17:30:00,0,1,NÃO
53258,ACIDENTE,PARECI NOVO,RS,SSNG,09/05/2015,14:00:00,0,1,NÃO
53261,ACIDENTE,MIRASSOL D'OESTE,MT,****,09/05/2015,20:00:00,0,1,NÃO
53285,INCIDENTE,BELÉM,PA,SBBE,09/05/2015,12:53:00,0,1,NÃO
53273,INCIDENTE,GUARULHOS,SP,SNBR,12/05/2015,15:30:00,0,1,NÃO
53276,INCIDENTE,POÇOS DE CALDAS,MG,SBPC,13/05/2015,14:05:00,0,1,NÃO
53282,INCIDENTE,JABOATÃO DOS GUARARAPES,PE,SBRF,15/05/2015,15:15:00,0,1,NÃO
53284,INCIDENTE,JUAZEIRO DO NORTE,CE,SBJU,16/05/2015,22:15:00,0,1,NÃO
53390,INCIDENTE,IGARASSU,PE,SIFC,16/05/2015,12:28:00,0,1,NÃO
53256,ACIDENTE,CAMPO MOURÃO,PR,SSKM,17/05/2015,18:15:00,0,1,NÃO
53257,ACIDENTE,ARACAJU,SE,SBAR,17/05/2015,17:40:00,1,1,NÃO
53271,INCIDENTE GRAVE,UMUARAMA,PR,****,17/05/2015,17:00:00,0,1,NÃO
53277,INCIDENTE,BELO HORIZONTE,MG,SBBH,19/05/2015,19:58:00,0,1,NÃO
53254,ACIDENTE,CAMBARÁ,PR,****,20/05/2015,14:00:00,1,1,NÃO
53262,INCIDENTE GRAVE,IBATEGUARA,AL,****,20/05/2015,15:10:00,3,1,NÃO
53270,INCIDENTE GRAVE,SANTO ANTÔNIO DE GOIÁS,GO,****,20/05/2015,14:40:00,1,1,NÃO
53275,INCIDENTE,SÃO LUÍS,MA,SBSL,20/05/2015,16:20:00,0,1,NÃO
53278,INCIDENTE,SÃO PAULO,SP,SBMT,20/05/2015,16:40:00,0,1,NÃO
53283,INCIDENTE,COARI,AM,SWKO,20/05/2015,17:00:00,0,1,NÃO
53267,ACIDENTE,SÃO FÉLIX DO XINGU,PA,SNFX,21/05/2015,13:00:00,0,1,NÃO
53279,INCIDENTE,GOVERNADOR VALADARES,MG,SBGV,21/05/2015,20:46:00,0,1,NÃO
53316,INCIDENTE,SÃO ROQUE,SP,****,21/05/2015,17:15:00,0,1,NÃO
53317,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,****,21/05/2015,11:50:00,0,1,NÃO
53315,INCIDENTE,SÃO PAULO,SP,SBMT,23/05/2015,15:30:00,0,1,NÃO
53266,ACIDENTE,ROCHEDO,MS,****,24/05/2015,13:53:00,7,1,NÃO
53272,INCIDENTE GRAVE,GUARAPARI,ES,SIVU,24/05/2015,14:48:00,0,1,NÃO
53314,INCIDENTE,CAMPINAS,SP,SBKP,24/05/2015,18:00:00,0,1,NÃO
53281,INCIDENTE,ITUPEVA,SP,****,25/05/2015,19:14:00,0,1,NÃO
53313,INCIDENTE,LONDRINA,PR,SBLO,25/05/2015,15:30:00,0,1,NÃO
53268,ACIDENTE,VIÇOSA,MG,SNVC,29/05/2015,19:10:00,1,1,NÃO
53306,ACIDENTE,ATALAIA DO NORTE,AM,****,29/05/2015,23:17:00,1,1,NÃO
53312,INCIDENTE,CANOAS,RS,SBPA,29/05/2015,02:03:00,0,1,NÃO
53311,INCIDENTE,MANAUS,AM,****,01/06/2015,03:45:00,0,1,NÃO
53310,INCIDENTE,CARAUARI,AM,SWCA,02/06/2015,20:53:00,0,1,NÃO
53323,ACIDENTE,PATROCÍNIO,MG,****,05/06/2015,15:05:00,0,1,NÃO
53328,INCIDENTE,BRASÍLIA,DF,****,05/06/2015,00:35:00,0,1,NÃO
53307,ACIDENTE,BELO HORIZONTE,MG,SBBH,07/06/2015,18:25:00,0,1,NÃO
53308,INCIDENTE GRAVE,SÃO LUÍS,MA,SBSL,09/06/2015,16:05:00,1,1,NÃO
53326,INCIDENTE GRAVE,GUARATINGUETÁ,SP,SBGW,10/06/2015,19:15:00,1,1,NÃO
53391,INCIDENTE,JOINVILLE,SC,SBJV,10/06/2015,17:46:00,0,1,NÃO
53324,ACIDENTE,GOIÂNIA,GO,SWNV,11/06/2015,17:55:00,0,1,NÃO
53344,INCIDENTE,PORTEL,PA,SIPY,11/06/2015,10:00:00,0,1,NÃO
53325,ACIDENTE,NOVO HAMBURGO,RS,SSNH,13/06/2015,16:30:00,1,1,NÃO
53347,INCIDENTE,BELO HORIZONTE,MG,SBBH,13/06/2015,14:25:00,0,1,NÃO
53327,ACIDENTE,PACAEMBU,SP,****,14/06/2015,18:00:00,0,1,NÃO
